,site_sqkm,country,description_reported,host_name,planting_date_reported,project_id_reported,site_id_reported,trees_planted_reported,url,geometry_reported,Top_Three_NDVI_Months,survival_rate_reported,species_planted_reported,species_count_reported,intersecting_roads_count,total_road_length_km,built_area,loss_pre_5,loss_post_3,loss_post_5,tree_cover_area_2000,tree_cover_area_2005,tree_cover_area_2010,tree_cover_area_2015,tree_cover_area_2020,cropland gain from trees,cropland loss to tree,permanent water,short vegetation after tree loss
76,1.90607497358696,,,Face The Future,,17,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.46635529611971,62.496111694879644],[20.469659435003344,62.48209225687658],[20.472446444725716,62.48219478267729],[20.473262441556347,62.47995636100177],[20.470252609537585,62.47977798040125],[20.470684948579894,62.47831982019035],[20.488396500657256,62.479216097477625],[20.48933747779513,62.48672522238616],[20.487286223347496,62.49213414755217],[20.480276552532995,62.4967270251072],[20.46635529611971,62.496111694879644]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
77,0.001096242718761,,,Face The Future,,18,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.764664623998915,62.731021557484716],[20.765632294452498,62.731066191881396],[20.76471811606779,62.73115536247082],[20.764664623998915,62.731021557484716]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
78,0.005408855791121,,,Face The Future,,19,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.761507614690185,62.73062474688088],[20.762867549689137,62.73029471820736],[20.76387546778647,62.73052212670722],[20.762403888924805,62.73081195753865],[20.762006971634467,62.73078965586684],[20.761507614690185,62.73062474688088]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
79,0.005408780589008,,,Face The Future,,20,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.758002790727268,62.730089581780405],[20.759139895762026,62.729764092835495],[20.760268013899626,62.729871144221974],[20.759692714664308,62.73022781457454],[20.758002790727268,62.730089581780405]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
80,0.002234899351472,,,Face The Future,,21,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.755550221128285,62.72896595576447],[20.755447759411304,62.728689476973585],[20.756620413954078,62.72875630110989],[20.755550221128285,62.72896595576447]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
81,0.002234924117857,,,Face The Future,,22,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.761445244976837,62.72903728629899],[20.761592297068386,62.728747383285345],[20.76240837652865,62.728742946347005],[20.76237274055148,62.72901047757817],[20.761445244976837,62.72903728629899]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
82,0.002234911716608,,,Face The Future,,23,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.758029542740267,62.728890124222964],[20.759117617254528,62.728792011086405],[20.759148678567566,62.729055070072526],[20.75822128324972,62.729099703716756],[20.758029542740267,62.728890124222964]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
83,0.005408509705018,,,Face The Future,,24,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.750721119335008,62.728948100983175],[20.750636339107977,62.728618129366694],[20.752397637438026,62.72851997735741],[20.752674128237548,62.728787554211145],[20.750721119335008,62.728948100983175]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
84,0.002235036131307,,,Face The Future,,25,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.76664892595759,62.73045084636452],[20.76787971257091,62.73037049143084],[20.76748731221704,62.730660411574426],[20.767134931861083,62.73067374422092],[20.76664892595759,62.73045084636452]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
85,0.002234976662976,,,Face The Future,,26,,,https://facethefuture.com/#projects,"{""type"":""Polygon"",""coordinates"":[[[20.76661323199598,62.729764083802046],[20.767933225953684,62.729657067146405],[20.76745161117728,62.729929080867805],[20.767103866812484,62.72994245076973],[20.76661323199598,62.729764083802046]]]}","[12, 11, 2]",,,,0,0,0,,,,0,0,0,0,0,0,0,0,0
